public_path,disk_path,source_raster,target_width,original_bytes,candidate_bytes,saved_bytes,saved_pct,action,error
/images/tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,images/local/burleigh/tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,1200,132774,132774,0,0.00,kept_original,
/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-280w.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-280w.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,280,3914,4386,-472,-12.06,kept_original,
/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-340w.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-340w.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,340,5202,5798,-596,-11.46,kept_original,
/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-420w.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-420w.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,420,7074,7714,-640,-9.05,kept_original,
/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-680w.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-ocean-view-burleigh-gold-coast-motel-680w.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,680,13990,15868,-1878,-13.42,kept_original,
/images/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-ocean-view-burleigh-gold-coast-motel.webp,1400,44752,44752,0,0.00,kept_original,
/images/triple-room-queen-single-tv-fridge-burleigh-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-queen-single-tv-fridge-burleigh-motel.webp,images/motel/rooms/triple-upstairs/triple-room-queen-single-tv-fridge-burleigh-motel.webp,1400,40482,40482,0,0.00,kept_original,
/images/triple-room-sleeps-3-air-con-burleigh-heads-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\triple-room-sleeps-3-air-con-burleigh-heads-motel.webp,images/motel/rooms/triple-upstairs/triple-room-sleeps-3-air-con-burleigh-heads-motel.webp,1400,38448,38448,0,0.00,kept_original,
/images/warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\warner-bros-movie-world-gold-coast-attraction-burleigh-motel-accommodation.webp,images/theme-parks/movie-world/warner-bros-movie-world-gold-coast-attraction.jpg,1400,133838,133838,0,0.00,kept_original,
/images/warner-bros-movie-world-gold-coast-main-street-burleigh-motel-accommodation.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\warner-bros-movie-world-gold-coast-main-street-burleigh-motel-accommodation.webp,images/theme-parks/movie-world/warner-bros-movie-world-gold-coast-main-street.jpg,1400,272920,272920,0,0.00,kept_original,
/images/wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-motel.webp,images/theme-parks/wet-wild/wet-n-wild-gold-coast-group-wave-pool-nearby-burleigh-gold-coast-motel.webp,1400,39066,39066,0,0.00,kept_original,
/images/wet-n-wild-gold-coast-raft-slide-aerial-view-burleigh-motel-accommodation.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\wet-n-wild-gold-coast-raft-slide-aerial-view-burleigh-motel-accommodation.webp,images/theme-parks/wet-wild/wet-n-wild-gold-coast-raft-slide-aerial-view.jpg,1400,58126,58126,0,0.00,kept_original,
/images/wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\wet-n-wild-gold-coast-wave-pool-group-friends-burleigh-motel-accommodation.webp,images/theme-parks/wet-wild/wet-n-wild-gold-coast-wave-pool-group-friends.jpg,1400,163872,163872,0,0.00,kept_original,
/images/women-ice-cream-cones-outdoor-cafe-burleigh-nearby-gold-coast-motel.webp,I:\Dev\BGCM\Z-HTML-Final\Z-HTML-Final\src\public_html\images\women-ice-cream-cones-outdoor-cafe-burleigh-nearby-gold-coast-motel.webp,images/local/burleigh/women-ice-cream-cones-outdoor-cafe-burleigh-nearby-burleigh-gold-coast-motel.webp,1200,55252,55252,0,0.00,kept_original,
